epoch,lr,loss,iou,val_loss,val_iou,val_dice
54,0.0001,0.5690482684544155,0.6628718223605767,0.7092390684854417,0.49074074040403365,0.6557965696464227
55,0.0001,0.5946927922112601,0.6208162851800034,0.6880153389204116,0.5116330191599656,0.6676978590045233
56,0.0001,0.5862474696976798,0.6291369229762969,0.6301908493041992,0.5613350457056862,0.7113047965249826
57,0.0001,0.5701157819657099,0.6534920008829338,0.6547271921521142,0.5434363969324527,0.6983767082146846
58,0.0001,0.5549418103127253,0.6666225637581911,0.6500758755774725,0.5435882963088604,0.7009232930171485
59,0.0001,0.5634225734642574,0.6489432945702654,0.7109359389259702,0.49551122792592206,0.6572417943962364
60,0.0001,0.5497422104790097,0.6524514082159614,0.6821335781188238,0.5154730828745839,0.6725103341371869
61,0.0001,0.5507383346557617,0.6642684702250798,0.6541044882365635,0.5536678757656245,0.7060674115740468
62,0.0001,0.5497667037305378,0.657820943464783,0.6083603898684183,0.5660706025146501,0.7189204695190778
63,0.0001,0.5406484873521895,0.661035945697899,0.6384167614437285,0.556916873103492,0.709649206508139
64,0.0001,0.5419956034138089,0.6537550386840161,0.6032371549379258,0.5524045182605665,0.7066409086905748
65,0.0001,0.5279999786899203,0.6713738537603633,0.7047541993004935,0.48891533043880536,0.6524380813316618
66,0.0001,0.5330981910228729,0.6560950834771336,0.6838266452153524,0.5018409252000557,0.6624130121087977
67,0.0001,0.5264226964541844,0.6642882672841559,0.6424629234132313,0.5346911655047677,0.6896348401759186
68,0.0001,0.5201060630026317,0.6752466937402474,0.6316924492518107,0.5535163208733677,0.7055261105552159
69,0.0001,0.5189129341216314,0.6682796720858354,0.648581896509443,0.5097631694323217,0.6636829676955645
70,0.0001,0.5178088545799255,0.6634955060617285,0.6371133923530579,0.511272412903466,0.6681970169779964
71,0.0001,0.5111197275774819,0.6602346584285875,0.6058337149165925,0.5841138191351322,0.7352390649226717
72,0.0001,0.5118198650223869,0.6674597618393106,0.6959908973603022,0.48230943251320774,0.6496323450818203
73,0.0001,0.5077889306204659,0.671570368593058,0.6134293505123684,0.5621538050924868,0.7130495599231055
74,0.0001,0.5159859118007478,0.6498993060271196,0.609479254200345,0.5295471585035887,0.6880913877159275
75,0.0001,0.5046753117016384,0.6652882942242853,0.5809863805770874,0.5888119533736029,0.7381304106914409
76,0.0001,0.4918026470002674,0.6769247206079511,0.5839758146376837,0.5709803183562215,0.720226568946005
77,0.0001,0.4881196305865333,0.6773734996336644,0.5736136890593029,0.578691556458475,0.7311072081325471
78,0.0001,0.49385387414977666,0.6779074476879413,0.5734044512112936,0.5902539026639924,0.7403042958799091
79,0.0001,0.4875884112857637,0.6844314877982575,0.5835735684349423,0.5684668889970385,0.721913110547534
80,0.0001,0.48268340882800875,0.6807775063498934,0.5334620901516506,0.6287306234159897,0.7680041265863732
81,0.0001,0.4762720337935856,0.6787534180820869,0.5347799630392165,0.6128236686597245,0.7575508371976207
82,0.0001,0.4729418257872264,0.6727295529157319,0.5674346600260053,0.565291644209188,0.7149326100333696
83,0.0001,0.4657505580357143,0.6928275515443125,0.6024175712040493,0.5423670142690902,0.6993437430831477
84,0.0001,0.4574158007190341,0.7002291548687617,0.5412042793773469,0.5977536989356268,0.7459988981997576
85,0.0001,0.4713664168403262,0.6804278958485129,0.5465412480490548,0.5639048749317607,0.7159496681152387
86,0.0001,0.4362035407906487,0.7217886294805613,0.6396456304050627,0.5121096078738145,0.6740847439870205
87,0.0001,0.4513314167658488,0.7024149232702492,0.5343579806032634,0.600287138387229,0.746995364487596
88,0.0001,0.4411382107507615,0.7196694251843845,0.5472310909203121,0.5811747628846317,0.7332317917984863
89,0.0001,0.4500731598763239,0.6896861171570217,0.5800121171133858,0.5422751799526357,0.7007205933365936
90,0.0001,0.4548914659590948,0.6864314197523396,0.5349041166759673,0.5805661829710956,0.7309484879446929
91,0.0001,0.438631690683819,0.7013710933594555,0.6097421390669686,0.49429371292062224,0.6502633681362328
92,0.0001,0.437617465144112,0.6958852813347279,0.5935374924114772,0.5328211592290649,0.6898441477778505
93,0.0001,0.42155672964595614,0.7190371030091139,0.5829803021181197,0.5547764431737598,0.7077213497542326
94,0.0001,0.4349363503001985,0.6844040066634927,0.5744730617318835,0.5510991366890245,0.7061409312370076
95,0.0001,0.44268745751607985,0.6842047781737968,0.5478778169268653,0.5483127498916774,0.7041437777115552
96,0.0001,0.4289809536366236,0.6928114277723253,0.5263496069681077,0.5927922968586772,0.7407415217214801
97,0.0001,0.3956426594938551,0.7412861848991305,0.5620631575584412,0.5497200116185214,0.7060192811401016
98,0.0001,0.4142392973105113,0.7079665620955108,0.5161446517422086,0.5992675292365,0.744151498432535
99,0.0001,0.4128940346695128,0.7115862482562969,0.5249067204339164,0.5916226884649209,0.7394702572670957
100,0.0001,0.41845257367406574,0.7084523212448911,0.5652404399145217,0.5378763118405638,0.6944858243623844
101,0.0001,0.4081791284538451,0.7143044349190603,0.5450388136364165,0.5663621927663668,0.7171194366242223
102,0.0001,0.42100106534503756,0.7009101359913203,0.5439492889813015,0.5619074743208268,0.7162963166722449
103,0.0001,0.39009101617903935,0.7322783905846416,0.4923486340613592,0.6362195191000011,0.7736898038433385
104,0.0001,0.4043666067577544,0.7097911410391274,0.531147321065267,0.5801009994397688,0.7299896159171078
105,0.0001,0.41196846394311815,0.7077142224926012,0.5319212675094604,0.5756631740184753,0.7273047106160115
106,0.0001,0.3819935165700458,0.7313061045362615,0.5015622703802018,0.5934816507089539,0.7408585710932373
107,0.0001,0.3987340515568143,0.706785321915436,0.6191276851154509,0.49831229803211713,0.6632759522597569
108,0.0001,0.39459060487293063,0.7175376455256866,0.5375150115717025,0.5650272122371454,0.7175287681339169
109,0.0001,0.39700001620111014,0.7051036922950887,0.4715766381649744,0.6322826829938857,0.7726386071030638
110,0.0001,0.3815097510814667,0.7292871154827241,0.49175078528267996,0.6029175204747854,0.7497049360964219
111,0.0001,0.3690080756232852,0.7449292899646295,0.48528137519246056,0.6310985455123186,0.7712461011477141
112,0.0001,0.3627989221186865,0.7539177991219328,0.5299441814422607,0.5674023991121857,0.7207867603416526
113,0.0001,0.38243670974458965,0.7276551218051607,0.5673762389591762,0.5243741886257761,0.6821053725934467
114,0.0001,0.37506340798877535,0.718909353833817,0.5427406785033998,0.5679169083273047,0.7169426126125216
115,0.0001,0.38219668184007916,0.7200062465794881,0.496913024357387,0.5913804588206392,0.7404750806608028
116,0.0001,0.3650989504087539,0.7278490162839214,0.5421609211535681,0.5453612486246096,0.7020863661721063
117,0.0001,0.35798143772851854,0.7449026911764511,0.4785734102839515,0.6163174868942972,0.7582088858531005
118,0.0001,0.3606689309790021,0.7310764413256831,0.45420898568062557,0.6534679266118254,0.7876758025464532
119,0.0001,0.37069375600133625,0.725864085266452,0.5063180781546093,0.5749402698164047,0.7270260795692058
120,0.0001,0.3478239136082785,0.749814533006863,0.5030620012964521,0.5745347445740387,0.7271970640562625
121,0.0001,0.34371790360836757,0.7447952178545,0.48023626917884465,0.5989899729130175,0.7463547340358508
122,0.0001,0.36080158324468703,0.7193542577512084,0.4702480634053548,0.6021625761549749,0.7476204682100506
123,0.0001,0.3500841770853315,0.7333047580152876,0.5106485344114757,0.5673875177291172,0.7188722373170886
124,0.0001,0.3369948324703035,0.7556612489193555,0.5254195956956773,0.5499820358091181,0.7046211802015249
125,0.0001,0.3477655805292584,0.7337560581963195,0.4700907383646284,0.6260938067063287,0.7662965034899933
126,0.0001,0.31853823576654705,0.7739059997465477,0.4691019356250763,0.602709977300516,0.7474677138107588
127,0.0001,0.3332770537762415,0.7546223176977291,0.46328113618351163,0.6082395592809939,0.7523322139419714
128,0.0001,0.33884619034471963,0.7424918439439624,0.47941192275001887,0.5877365051653035,0.7360735481194614
129,0.0001,0.3245463179690497,0.767657835057536,0.473655960389546,0.6011621396996341,0.7454998735089872
130,0.0001,0.33341389894485474,0.7419541831624242,0.44828817674091886,0.620345161211069,0.76072722383253
131,0.0001,0.31531169584819246,0.7655684017147183,0.4692016314892542,0.5950750032806894,0.740471768347675
132,0.0001,0.30715098693257287,0.7851559766660723,0.4924509766555968,0.585653850606044,0.7327111845626018
133,0.0001,0.31204395634787424,0.7726504689625854,0.4851385255654653,0.5946429715561301,0.7384607586389722
134,0.0001,0.3230671669755663,0.7515981448371862,0.5044757808957782,0.5681495243421301,0.714858433133036
135,0.0001,0.3210443982056209,0.7555514379722392,0.5217958859034947,0.5466221574966129,0.6992261736896394
136,0.0001,0.31261664841856274,0.7590124062139839,0.5626979101271856,0.5292802401095285,0.6871224990810971
137,0.0001,0.32895536720752716,0.7481693765326176,0.5042757874443418,0.5538332915719105,0.7041362601390122
138,0.0001,0.3307733940226691,0.735166806705885,0.49088496395519804,0.5805643332347121,0.7299040164024767
139,0.0001,0.31469422862643287,0.7509921663982785,0.47139528961408705,0.5995102498321083,0.745027729182885
140,0.0001,0.34007640679677326,0.7310304776310064,0.5021022089890071,0.5613536021179166,0.7150860087479323
141,0.0001,0.3073849408399491,0.7683329194364334,0.44653260991686866,0.6111175178353262,0.7554336571233952
142,0.0001,0.3181665234622501,0.7515696063493011,0.45676311424800325,0.6015739515876964,0.7479080821664963
143,0.0001,0.32537586490313214,0.7412494027626167,0.5016246310302189,0.5623927575820948,0.7166098618116286
144,0.0001,0.3006792309738341,0.7680757110874336,0.4747560393242609,0.5881321422865378,0.7385307636825404
145,0.0001,0.31504339689300176,0.75096490583891,0.47793045498075937,0.5841247343751248,0.7324674338401442
146,0.0001,0.31021564702192944,0.7570127696026389,0.484132034437997,0.575435365183988,0.7254967810294227
147,0.0001,0.30681015693006064,0.7572218430302148,0.4608841949985141,0.6066500625850351,0.7525446485764026
148,0.0001,0.33836755014601205,0.7249267998250076,0.5066456638631367,0.5685761765897983,0.7223081340084802
149,0.0001,0.3013441896154767,0.7595503339429064,0.515793229852404,0.5606922535557267,0.7104911905987671
150,0.0001,0.29076701473622096,0.7742638320552976,0.4723687469959259,0.5863854682943885,0.7344978461987183
151,0.0001,0.3007669221787226,0.7719471327712648,0.46028813010170344,0.5957663250957778,0.7415243556902594
152,0.0001,0.31908223316782997,0.7303120457607906,0.47776828209559125,0.5669175288068241,0.7206461640751218
153,0.0001,0.2829589999857403,0.7807661872463799,0.4713726795855023,0.5840735924493649,0.7307523975461128
154,0.0001,0.29101409230913433,0.7576855197120667,0.4668096729687282,0.5930468788848278,0.7382822774010475
155,0.0001,0.28897357341789065,0.769053284739577,0.437468375478472,0.6122495178443389,0.7548322907328939
156,0.0001,0.2870460883492515,0.7726834288448268,0.4666940172513326,0.588688971051137,0.7354672264016979
157,0.0001,0.27271806200345355,0.7808662638999118,0.4448199101856777,0.6082457706253435,0.751943430958534
158,0.0001,0.2741936282033012,0.7855525636740135,0.4980050055753617,0.5585391914945989,0.7112292488128076
159,0.0001,0.2706835035766874,0.7896951271011811,0.5293989664032346,0.5372754691944792,0.6932730547907353
160,0.0001,0.2763299374353318,0.7789822127303988,0.47523574460120427,0.570348659759889,0.7220617147993714
161,0.0001,0.3007191675049918,0.7476481304710457,0.46140049185071674,0.605273582714115,0.75103645082381
162,0.0001,0.28379646227473304,0.7687625015407804,0.43018402514003573,0.6165957462563942,0.7597455239747269
163,0.0001,0.2677910476922989,0.7804288077397775,0.4799739065624419,0.5809726367137785,0.7323921257660019
164,0.0001,0.2544273216099966,0.7992287355830291,0.4735811792668842,0.5878880542493815,0.7349925269329178
165,0.0001,0.2621990967364538,0.7880443927320682,0.4843788586911701,0.576356114534725,0.7228692374812373
166,0.0001,0.25701775224435897,0.7988696516741178,0.4501075858161563,0.6007232523194087,0.746585538848913
167,0.0001,0.2861147636458987,0.763811588075655,0.4499565391313462,0.620630802796906,0.7622360437159301
168,0.0001,0.2505619561388379,0.7995290318170682,0.49939176582154776,0.5736058199372495,0.7206401258899142
169,0.0001,0.260067832611856,0.7927516029275655,0.4407045642534892,0.6104191568117416,0.7539267774090591
170,0.0001,0.2701421032349269,0.772793353525288,0.4757407619839623,0.5728067644141117,0.7173396450014644
171,0.0001,0.27121418998354957,0.7768363856798212,0.43229736600603375,0.6143447942709878,0.755798817042755
172,0.0001,0.2723536690076192,0.7706535243550896,0.41478384676433744,0.64505183500812,0.7820700213387406
173,0.0001,0.25542615283103215,0.7864907455559548,0.4489330181053707,0.5983447568421738,0.7418856535803984
174,0.0001,0.253450646286919,0.7932938574351385,0.4362492234933944,0.6079253776800112,0.7508967138170959
175,0.0001,0.25874075506414684,0.778455471003013,0.4849040408929189,0.5624789503329736,0.7126739849504818
176,0.0001,0.2527461108707246,0.7982547175853105,0.4348544130722682,0.6183519562067955,0.7582210034845781
177,0.0001,0.2556353984844117,0.7870564423599339,0.40588083934216274,0.6392047484596248,0.7752068786453558
178,0.0001,0.24410879966758547,0.7957076843512736,0.4079558097180866,0.6329640686449631,0.769620150292198
179,0.0001,0.2388121961128144,0.797161300470599,0.42678807533922647,0.6175056055517038,0.7579476042465852
180,0.0001,0.2301596523750396,0.818416578390225,0.43442873727707637,0.6058842365521103,0.7496001378665023
181,0.0001,0.22494724321933018,0.8173569501738375,0.4237252672513326,0.6140065289923445,0.7561526026167532
182,0.0001,0.23008653734411513,0.8096355372890469,0.4623073013055892,0.5842112665608581,0.7305710655150603
183,0.0001,0.23483632504940033,0.81080625017633,0.46867204847789945,0.5796426485978898,0.7297860583981391
184,0.0001,0.2282822188876924,0.8115200780762473,0.4559689689250219,0.5864618101673739,0.7334019693206212
185,0.0001,0.24070973623366582,0.8053080132359928,0.44104097144944326,0.6044313760518517,0.7483885938938206
186,0.0001,0.24027558451607114,0.8063596563463212,0.46413522036302657,0.59016488089108,0.7373460619398513
187,0.0001,0.23624493181705475,0.8035280287296664,0.42018614567461465,0.6166501955621403,0.7587011722631439
188,0.0001,0.23579469252200352,0.8053693756123912,0.4376152427423568,0.6078943107277286,0.7508659785051988
189,0.0001,0.22766825556755066,0.8198218556906353,0.4409259004252298,0.5920787203736597,0.7398865311593056
190,0.0001,0.2227585372470674,0.8161504019196202,0.40360652690842036,0.6373080710960236,0.7756303224688165
191,0.0001,0.22761073140870958,0.8078999846455607,0.4238728341602144,0.6180015755078029,0.7603410309087774
192,0.0001,0.22326805407092684,0.8169925769753199,0.4326964680637632,0.6058999567984356,0.750426069643896
193,0.0001,0.22600226530006953,0.8154061752129096,0.43253772741272334,0.6021415832595577,0.7478475968302227
194,0.0001,0.22711120120116643,0.8154550815936488,0.4245773298399789,0.619123539213802,0.7616937884124843
195,0.0001,0.22035294132573263,0.81383938809703,0.42567709797904607,0.6187427007340895,0.7603108781338846
196,0.0001,0.23291923318590438,0.8097139102429209,0.44307379779361544,0.5870527331250829,0.7346426604080142
197,0.0001,0.22365641239143552,0.8128426738379224,0.4465447252704984,0.6003937222471704,0.744724624232348
198,0.0001,0.21528956506933486,0.8209786119866206,0.46198931478318717,0.5881589087041051,0.7355885471646667
199,0.0001,0.22897967625231969,0.8078308856016233,0.40847409481094,0.624455825701404,0.7643418145466292
200,0.0001,0.21804649560224443,0.8169874297707137,0.45731539385659353,0.5876179460302331,0.7360516698589168
201,0.0001,0.21582502055735814,0.8216960601089249,0.3855935377734048,0.6530918183634757,0.7880977937327474
202,0.0001,0.21692239599568502,0.8220929518695166,0.4007123609383901,0.6264561080912867,0.7661084328756294
203,0.0001,0.21073525718280248,0.8230067970917458,0.3665910391580491,0.6765756645919514,0.8052156873335383
204,0.0001,0.2148572788352058,0.8126162143791779,0.4356454263130824,0.6006423321839227,0.7456317351085766
205,0.0001,0.2040507999204454,0.824056453078278,0.38957561055819195,0.6417881329400031,0.7795494164736975
206,0.0001,0.1980129735810416,0.8376110537456912,0.3867301990588506,0.6480903244108325,0.7848302594913709
207,0.0001,0.20410229691437312,0.8281008799792182,0.4132943465596154,0.6259458720531101,0.7670096191315323
208,0.0001,0.21247653734116329,0.8190547521108646,0.4091665290650867,0.6265987279566433,0.7670765994448575
209,0.0001,0.2072714049191702,0.8297670879825608,0.41603791571798776,0.6206563186887738,0.7631870194159961
210,0.0001,0.2211286886816933,0.8081644110812153,0.43384845767702374,0.6059962161438466,0.7498239753060993
211,0.0001,0.2200501561164856,0.8068787205319917,0.42609958137784687,0.6042377655490644,0.7503114387868758
212,0.0001,0.21847292497044518,0.8047339659695186,0.4497422888165429,0.5782313187613027,0.7249661681249125
213,0.0001,0.2093530964283716,0.8176299492615743,0.42937021879922777,0.6012810728410893,0.7456858279667424
214,0.0001,0.206093905937104,0.8334703150706121,0.4463665790501095,0.5934450339679641,0.7388358745155128
215,0.0001,0.19842553990227835,0.8278307289743096,0.40433265268802643,0.6289200817414711,0.7686014900426695
216,0.0001,0.19463417927424112,0.8319434705146195,0.4245976812782742,0.6140861282285494,0.7545843842349319
217,0.0001,0.19786949100948514,0.832729529621128,0.4239900921072279,0.6082812468486969,0.7519490905434614
218,0.0001,0.19813493887583414,0.8278389012166366,0.43905145000843776,0.5976314017136232,0.7421484039413306
219,0.0001,0.19952928310348875,0.8195323651054759,0.4262527695723942,0.6120986265158432,0.7542962168359835
220,0.0001,0.21075746346087681,0.8264658882088711,0.4035220586118244,0.6205678940272883,0.762191604663905
221,0.0001,0.20173691496962592,0.8284165677938662,0.40215904797826496,0.6262694337218393,0.7665980491563593
222,0.0001,0.19430449959777651,0.8420931458517089,0.42587359462465557,0.6132287116454462,0.7567313718984694
223,0.0001,0.18652101570651644,0.8448253735075623,0.4312676091988881,0.6003470860997768,0.7454196632685289
224,0.0001,0.18933028905164628,0.8391709956574436,0.398208703313555,0.6222988038584792,0.7638883066858971
225,0.0001,0.1802988439088776,0.8453576631201793,0.43896561364332837,0.5975781400094752,0.7426099248521895
226,0.0001,0.1859926822639647,0.8409747550645967,0.4214323021116711,0.607372190937397,0.7519476686457975
227,0.0001,0.19706539312998453,0.8311061091603645,0.4485450954664321,0.5996326322682477,0.7459427569912516
228,0.0001,0.1858669945171901,0.8388734691400882,0.46105973990190596,0.5785281333508479,0.7260220259135599
229,0.0001,0.18168448266528903,0.8444289989238026,0.4498464408374968,0.6003574505806785,0.7448124264137729
230,0.0001,0.18666828175385794,0.843436455957101,0.4616680968375433,0.5823130738617758,0.7298095899782782
231,0.0001,0.18624336414393924,0.8373731746955599,0.48839899329912095,0.5638653237253421,0.7142580586852875
232,0.0001,0.1775723717042378,0.8470972983589866,0.4373545753104346,0.6057845520252788,0.7500313716582557
233,0.0001,0.18614876518646875,0.8425319432992131,0.41185682870092843,0.618415982322522,0.7602253941049952
234,0.0001,0.18257702532268705,0.8462932279324122,0.43250755752835957,0.6042848938939122,0.7494625708420708
235,0.0001,0.17867468084607804,0.8486374491962058,0.4245143546944573,0.6187021484657992,0.7598244797981321
236,0.0001,0.1828930541163399,0.8423252290494804,0.42752160131931305,0.6113201675418453,0.7545530305257329
237,0.0001,0.17251399904489517,0.8508132038158054,0.42400876326220377,0.6119760249647209,0.7544603947642676
238,0.0001,0.1905972042254039,0.8391844138017452,0.4446530214377812,0.6037929715021209,0.7486120150696043
239,0.0001,0.1774203468646322,0.8479401732938451,0.4544044094426291,0.5970324384681278,0.7427969396525216
240,0.0001,0.16570153193814413,0.8581672770365598,0.41816561988421846,0.6216770772961365,0.7622106396313841
241,0.0001,0.18016654394921802,0.8408318327247066,0.435243132568541,0.6115068250392014,0.7548794571823283
242,0.0001,0.17611711578709738,0.8468769189459353,0.4552105203980491,0.5895687665937812,0.7366969989213634
243,0.0001,0.17343673287403016,0.8472817165186922,0.42766348875704263,0.6167293252964876,0.7592897084048553
244,0.0001,0.17589894717647916,0.8486416298962978,0.4454446392399924,0.6001390592470381,0.7447818192102741
245,0.0001,0.1716502003726505,0.8496041602386465,0.4483864321595147,0.5975473969247275,0.7426194944701463
246,0.0001,0.1708110123872757,0.8481313040456762,0.4246391866888319,0.6184919867907676,0.7600281891106323
247,0.0001,0.16510873749142602,0.8558801969111791,0.4393328740483239,0.6099168036899716,0.7535461290653103
248,0.0001,0.17947079702502206,0.8433412713788936,0.4283565673090163,0.6095021178155036,0.7538061672144487
249,0.0001,0.17210584382216135,0.8507863714769781,0.4195849625837235,0.6218912315883551,0.7631309325602332
250,0.0001,0.15536519530273618,0.8691712414213223,0.4442721122787112,0.5982129313878124,0.743660220059775
251,0.0001,0.1601263483365377,0.8666880313787532,0.41888709933984847,0.6200301488539823,0.7609952868722661
252,0.0001,0.16222510557799114,0.8604467761880683,0.4373934723082043,0.6057208299935117,0.7488208855499097
253,0.0001,0.18113214061373756,0.8483375799863525,0.4477584809064865,0.6107001304247027,0.7525417766729368
254,0.0001,0.17629741025822504,0.8429565774254041,0.4689410499164036,0.5846049090167014,0.7296077855455996
255,0.0001,0.17792376769440515,0.8392364277166144,0.44626060412043617,0.5959066834672263,0.7401961452019097
256,0.0001,0.16544377378055028,0.8529900852437089,0.4547258218129476,0.5936769076797608,0.7380560168898698
257,0.0001,0.16086387244008837,0.8594761346706008,0.4245806946640923,0.60914938786333,0.7528155896767352
258,0.0001,0.17030741274356842,0.8501001110634466,0.426055018390928,0.6013000891756483,0.7474924255520453
259,0.0001,0.16841334601243338,0.8497782485192245,0.40762775923524586,0.6207452852743179,0.7631299159715178
260,0.0001,0.1671082867043359,0.8529746299004363,0.4395979642868042,0.5888717229153771,0.737609854115615
261,0.0001,0.15399858036211558,0.8578485255778135,0.42253152032693225,0.611175415107416,0.7556637453635396
262,0.0001,0.1574363580771855,0.8618989876255528,0.4110733526093619,0.6223703551579114,0.763683646296152
263,0.0001,0.15875043400696345,0.8611387048216486,0.4318884348585492,0.6070435805099447,0.7516938345769028
264,0.0001,0.16032512344065167,0.8575980379503095,0.4359492666664578,0.6101887165068287,0.7525768056970165
265,0.0001,0.16178193369082042,0.8607378027270703,0.4462879108531134,0.5932400295760625,0.7403869151227644
266,0.0001,0.16472668165252322,0.850319395983856,0.42695983392851694,0.61134964415091,0.7530668788510673
267,0.0001,0.15520721957797096,0.8596969216820259,0.4204745136556171,0.618789050905749,0.7607083673291847
268,0.0001,0.16092629730701447,0.8573032038940331,0.43151174059935976,0.6003614737311864,0.7456316460225226
269,0.0001,0.15696911159015836,0.8658084541162929,0.44791345369248164,0.5912063297814618,0.7371211850903363
